path,eye_x,eye_y,gaze_x,gaze_y,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,inout
p00_bis/icubCamera/board_images_human/00000000.jpg,325.0,246.0,25.460008275817657,43.0324061446173,279,189,367,307,1
p00_bis/icubCamera/board_images_human/00000001.jpg,320.0,247.0,9.635360966032653,49.06281503393639,277,189,366,307,1
p00_bis/icubCamera/board_images_human/00000002.jpg,316.0,248.0,-9.618682365300838,49.066087571309886,276,190,364,308,1
p00_bis/icubCamera/board_images_human/00000003.jpg,309.0,248.0,-24.686010203176416,43.48104069877664,273,189,364,309,1
p00_bis/icubCamera/board_images_human/00000004.jpg,304.0,248.0,-34.26584372907651,36.41225004767637,279,198,356,301,1
p00_bis/icubCamera/board_images_human/00000005.jpg,325.0,248.0,26.74607752079938,42.24508654567287,279,190,369,310,1
p00_bis/icubCamera/board_images_human/00000006.jpg,320.0,251.0,11.721841127403934,48.60656787496831,277,192,366,310,1
p00_bis/icubCamera/board_images_human/00000007.jpg,313.0,251.0,-6.984143129690825,49.509814630474956,275,193,363,311,1
p00_bis/icubCamera/board_images_human/00000008.jpg,310.0,252.0,-23.33793097790614,44.21923764234848,272,192,362,312,1
p00_bis/icubCamera/board_images_human/00000009.jpg,305.0,251.0,-33.6447284171402,36.98691998175678,269,191,360,311,1
p00_bis/icubCamera/board_images_human/00000010.jpg,327.0,253.0,28.100996947819734,41.35618418735734,277,192,369,314,1
p00_bis/icubCamera/board_images_human/00000011.jpg,321.0,254.0,13.54899095164761,48.129251440181065,277,192,369,315,1
p00_bis/icubCamera/board_images_human/00000012.jpg,316.0,255.0,-5.566832817172732,49.689137368097356,275,194,365,315,1
p00_bis/icubCamera/board_images_human/00000013.jpg,307.0,254.0,-21.553383257422137,45.11598020833278,271,195,361,315,1
p00_bis/icubCamera/board_images_human/00000014.jpg,297.0,247.0,-31.580315963234124,38.76446367051013,275,197,352,299,1
p00_bis/icubCamera/board_images_human/00000015.jpg,330.0,251.0,28.7588375995128,40.90145791930709,283,201,358,302,1
p00_bis/icubCamera/board_images_human/00000016.jpg,322.0,251.0,15.079847425982578,47.671775733751375,278,193,364,309,1
p00_bis/icubCamera/board_images_human/00000017.jpg,314.0,252.0,-2.7735009811261455,49.923017660270624,276,194,363,309,1
p00_bis/icubCamera/board_images_human/00000018.jpg,301.0,250.0,-18.332236932851732,46.518051217111264,271,194,358,309,1
p00_bis/icubCamera/board_images_human/00000019.jpg,294.0,251.0,-30.307976699068263,39.76715414017873,271,199,351,307,1
p00_bis/icubCamera/board_images_human/00000020.jpg,319.0,253.0,30.33366596750954,39.747562302253876,279,193,369,313,1
p00_bis/icubCamera/board_images_human/00000021.jpg,295.0,253.0,-30.616475616126998,39.530133073986754,271,200,352,307,1
p00_bis/icubCamera/board_images_human/00000022.jpg,310.0,251.0,-21.857622592681974,44.969371071829315,271,191,361,312,1
p00_bis/icubCamera/board_images_human/00000023.jpg,321.0,253.0,13.682895796560935,48.091354343795054,277,195,366,312,1
p00_bis/icubCamera/board_images_human/00000024.jpg,325.0,251.0,26.870518144776966,42.166043857957696,279,192,367,310,1
p00_bis/icubCamera/board_images_human/00000025.jpg,309.0,251.0,-33.88639905348933,36.76563557437404,276,201,354,304,1
p00_bis/icubCamera/board_images_human/00000026.jpg,306.0,243.0,-34.07795105089645,36.58815726669909,280,194,357,297,1
p00_bis/icubCamera/board_images_human/00000027.jpg,324.0,244.0,25.520054504826906,42.99682334859941,278,188,366,306,1
p00_bis/icubCamera/board_images_human/00000028.jpg,313.0,245.0,-9.123680551538406,49.160537560053996,275,188,363,306,1
p00_bis/icubCamera/board_images_human/00000029.jpg,315.0,255.0,-3.071113445916517,49.9055934961434,276,198,363,313,1
p00_bis/icubCamera/board_images_human/00000030.jpg,320.0,246.0,11.511844772500856,48.65673057177028,276,189,365,307,1
p00_bis/icubCamera/board_images_human/00000031.jpg,308.0,248.0,-23.007956874534926,44.391822675573266,274,192,360,307,1
p00_bis/icubCamera/board_images_human/00000032.jpg,327.0,250.0,27.856181555064747,41.5214781669833,277,189,369,312,1
p00_bis/icubCamera/board_images_human/00000033.jpg,323.0,245.0,25.607468145916506,42.94482012019461,279,189,366,304,1
p01/icubCamera/board_images_human/00000000.jpg,345.0,226.0,22.63342466851772,44.58394428238189,306,176,384,279,1
p01/icubCamera/board_images_human/00000001.jpg,343.0,226.0,6.293627826062216,49.60232100201578,305,176,382,279,1
p01/icubCamera/board_images_human/00000002.jpg,342.0,227.0,-12.174921284436198,48.495064611955954,305,177,381,278,1
p01/icubCamera/board_images_human/00000003.jpg,342.0,227.0,-26.359508867415514,42.487366266557906,305,178,381,278,1
p01/icubCamera/board_images_human/00000004.jpg,342.0,226.0,-34.96233954626387,35.7440178694527,305,178,381,278,1
p01/icubCamera/board_images_human/00000005.jpg,342.0,227.0,23.52941176470588,44.11764705882353,305,178,381,279,1
p01/icubCamera/board_images_human/00000006.jpg,342.0,227.0,7.338070624963061,49.458596012251036,305,177,382,280,1
p01/icubCamera/board_images_human/00000007.jpg,342.0,228.0,-10.951917115335998,48.78581260467853,305,178,382,281,1
p01/icubCamera/board_images_human/00000008.jpg,342.0,228.0,-25.543960284190735,42.98262547820556,305,179,382,281,1
p01/icubCamera/board_images_human/00000009.jpg,341.0,228.0,-34.535829301153335,36.15627876982915,305,180,381,280,1
p01/icubCamera/board_images_human/00000010.jpg,342.0,228.0,24.09593748860779,43.81079543383235,305,180,381,280,1
p01/icubCamera/board_images_human/00000011.jpg,344.0,230.0,8.067783607202665,49.34481601614654,306,179,384,282,1
p01/icubCamera/board_images_human/00000012.jpg,344.0,231.0,-10.438930164531063,48.89814656017183,306,181,384,283,1
p01/icubCamera/board_images_human/00000013.jpg,343.0,231.0,-25.183640345868735,43.19472489702802,305,180,382,283,1
p01/icubCamera/board_images_human/00000014.jpg,342.0,230.0,-34.083078185700074,36.58338121862788,305,180,382,282,1
p01/icubCamera/board_images_human/00000015.jpg,336.0,231.0,25.754370766090094,42.8568826029468,305,182,381,282,1
p01/icubCamera/board_images_human/00000016.jpg,342.0,231.0,9.282767717763269,49.13074621352755,305,181,381,281,1
p01/icubCamera/board_images_human/00000017.jpg,341.0,232.0,-8.76619221007334,49.2255408719503,304,182,379,282,1
p01/icubCamera/board_images_human/00000018.jpg,342.0,233.0,-24.231949343983068,43.73571345011578,306,184,379,282,1
p01/icubCamera/board_images_human/00000019.jpg,331.0,231.0,-32.59431515664923,37.915835998551145,298,182,373,282,1
p01/icubCamera/board_images_human/00000020.jpg,337.0,226.0,-11.548784251235682,48.64797613794855,302,179,375,277,1
p01/icubCamera/board_images_human/00000021.jpg,338.0,227.0,8.030472199223812,49.35090187886634,302,179,377,279,1
p01/icubCamera/board_images_human/00000022.jpg,338.0,228.0,9.091175082416353,49.16655911919048,303,181,376,278,1
p01/icubCamera/board_images_human/00000023.jpg,349.0,229.0,23.58261251685803,44.089232096734584,308,180,383,281,1
p01/icubCamera/board_images_human/00000024.jpg,330.0,229.0,-32.23747978584052,38.219692529604735,298,180,373,280,1
p01/icubCamera/board_images_human/00000025.jpg,344.0,225.0,22.748701114332512,44.52523551437731,307,177,382,277,1
p01/icubCamera/board_images_human/00000026.jpg,344.0,227.0,23.320458103703288,44.22845502426486,307,179,382,279,1
p01/icubCamera/board_images_human/00000027.jpg,335.0,228.0,-34.21403925761793,36.460931387968955,299,178,376,280,1
p01/icubCamera/board_images_human/00000028.jpg,336.0,228.0,-24.886511721177374,43.3665946824477,302,180,375,278,1
p01/icubCamera/board_images_human/00000029.jpg,336.0,229.0,-8.960363512863582,49.19056704000619,302,181,375,279,1
p02/icubCamera/board_images_human/00000000.jpg,350.0,240.0,22.883343564846477,44.456187277961654,303,178,395,301,1
p02/icubCamera/board_images_human/00000001.jpg,348.0,239.0,6.026384994033713,49.635498223586765,302,177,395,302,1
p02/icubCamera/board_images_human/00000002.jpg,341.0,238.0,-12.003939935756906,48.537670175017055,298,178,390,300,1
p02/icubCamera/board_images_human/00000003.jpg,336.0,238.0,-26.555807836673473,42.36495096352257,295,177,387,300,1
p02/icubCamera/board_images_human/00000004.jpg,337.0,239.0,-35.35533905932738,35.35533905932738,293,177,385,299,1
p02/icubCamera/board_images_human/00000005.jpg,354.0,240.0,22.91790637787151,44.43837944001915,304,179,396,302,1
p02/icubCamera/board_images_human/00000006.jpg,336.0,242.0,8.83698789863233,49.2128808837628,302,182,392,302,1
p02/icubCamera/board_images_human/00000007.jpg,339.0,242.0,-11.113074746909083,48.74935455644117,296,181,390,306,1
p02/icubCamera/board_images_human/00000008.jpg,340.0,242.0,-26.282753090174882,42.53489026670814,292,181,386,306,1
p02/icubCamera/board_images_human/00000009.jpg,331.0,243.0,-34.82536224393146,35.877487991482255,295,187,380,299,1
p02/icubCamera/board_images_human/00000010.jpg,356.0,246.0,23.5199479788681,44.122693107644025,306,185,398,308,1
p02/icubCamera/board_images_human/00000011.jpg,347.0,247.0,7.993033111367108,49.35697946269189,304,186,396,309,1
p02/icubCamera/board_images_human/00000012.jpg,339.0,247.0,-10.143180131915926,48.96035025213265,295,183,391,311,1
p02/icubCamera/board_images_human/00000013.jpg,335.0,250.0,-25.37332896941929,43.08357200847705,300,194,383,305,1
p02/icubCamera/board_images_human/00000014.jpg,325.0,248.0,-34.13601062132075,36.53399483852097,293,193,375,303,1
p02/icubCamera/board_images_human/00000015.jpg,357.0,252.0,24.069782706068963,43.82517039878594,311,197,394,307,1
p02/icubCamera/board_images_human/00000016.jpg,354.0,254.0,7.3920926333841885,49.45055071988043,304,190,400,318,1
p02/icubCamera/board_images_human/00000017.jpg,337.0,255.0,-8.789531924182874,49.2213787754241,293,191,389,319,1
p02/icubCamera/board_images_human/00000018.jpg,330.0,253.0,-24.079280817870835,43.819952479368546,295,196,380,309,1
p02/icubCamera/board_images_human/00000019.jpg,319.0,251.0,-33.21819194149599,37.37046593418299,285,192,374,310,1
p02/icubCamera/board_images_human/00000020.jpg,335.0,239.0,-11.585729948180825,48.639190593263635,294,178,388,303,1
p02/icubCamera/board_images_human/00000021.jpg,351.0,242.0,23.47138010317103,44.148548289297885,302,181,394,303,1
p02/icubCamera/board_images_human/00000022.jpg,340.0,242.0,-11.22140736526291,48.72453198074685,296,181,390,306,1
p02/icubCamera/board_images_human/00000023.jpg,340.0,245.0,-10.251776696712277,48.93772649562653,295,183,389,308,1
p02/icubCamera/board_images_human/00000024.jpg,354.0,252.0,24.855599636002673,43.384319364659206,308,197,391,307,1
p02/icubCamera/board_images_human/00000025.jpg,321.0,253.0,-33.507911652579345,37.110912905544865,288,195,375,310,1
p02/icubCamera/board_images_human/00000026.jpg,324.0,252.0,-34.272670612027625,36.40582438456047,290,194,376,309,1
p02/icubCamera/board_images_human/00000027.jpg,329.0,243.0,-26.28041191652225,42.536336813340135,290,183,380,303,1
p02/icubCamera/board_images_human/00000028.jpg,337.0,242.0,8.418450620237863,49.28620181302893,295,181,387,303,1
p02/icubCamera/board_images_human/00000029.jpg,337.0,242.0,24.06143635935481,43.82975336828532,296,180,390,305,1
p03/icubCamera/board_images_human/00000000.jpg,351.0,214.0,21.898471163984773,44.94949344186348,316,164,393,267,1
p03/icubCamera/board_images_human/00000001.jpg,352.0,212.0,5.385158434169714,49.70915477695121,317,165,392,265,1
p03/icubCamera/board_images_human/00000002.jpg,351.0,213.0,-12.61307198870025,48.38295583165486,317,165,392,265,1
p03/icubCamera/board_images_human/00000003.jpg,352.0,214.0,-26.51512607946071,42.390424496462664,316,165,393,267,1
p03/icubCamera/board_images_human/00000004.jpg,350.0,214.0,-35.0042690906382,35.70295709643937,317,166,392,267,1
p03/icubCamera/board_images_human/00000005.jpg,352.0,214.0,21.836129461000617,44.9798115843366,317,167,392,267,1
p03/icubCamera/board_images_human/00000006.jpg,352.0,214.0,5.817364611372909,49.66042960928093,317,167,392,267,1
p03/icubCamera/board_images_human/00000007.jpg,352.0,215.0,-11.869793576691032,48.57064957818399,317,167,392,268,1
p03/icubCamera/board_images_human/00000008.jpg,351.0,215.0,-25.603227115832176,42.947348710428166,316,166,393,268,1
p03/icubCamera/board_images_human/00000009.jpg,349.0,215.0,-34.30807711343883,36.37245997699819,314,166,391,268,1
p03/icubCamera/board_images_human/00000010.jpg,349.0,216.0,22.295081967213115,44.75409836065574,314,166,391,269,1
p03/icubCamera/board_images_human/00000011.jpg,350.0,216.0,6.619905231875184,49.55983106025476,316,168,391,268,1
p03/icubCamera/board_images_human/00000012.jpg,350.0,216.0,-10.90148146614632,48.79710751513115,316,168,391,268,1
p03/icubCamera/board_images_human/00000013.jpg,350.0,216.0,-24.872249313787588,43.37477624233689,317,168,392,268,1
p03/icubCamera/board_images_human/00000014.jpg,351.0,216.0,-33.871988242339974,36.778912606421386,317,168,392,268,1
p03/icubCamera/board_images_human/00000015.jpg,351.0,216.0,22.203349788587197,44.799679219450276,317,168,392,268,1
p03/icubCamera/board_images_human/00000016.jpg,352.0,216.0,6.622178229346601,49.55952739381972,317,167,392,268,1
p03/icubCamera/board_images_human/00000017.jpg,352.0,216.0,-10.40538222324293,48.905296449241774,319,169,392,266,1
p03/icubCamera/board_images_human/00000018.jpg,352.0,216.0,-24.313182943778454,43.69060694408308,319,168,392,266,1
p03/icubCamera/board_images_human/00000019.jpg,351.0,216.0,-33.2946617214329,37.302352484197975,317,167,392,267,1
p03/icubCamera/board_images_human/00000020.jpg,351.0,216.0,-12.568714170748516,48.39449787004743,317,168,392,268,1
p03/icubCamera/board_images_human/00000021.jpg,352.0,216.0,21.939298062124998,44.929580462555386,318,167,394,268,1
p03/icubCamera/board_images_human/00000022.jpg,352.0,216.0,-25.828776365379742,42.81208137275272,319,169,392,267,1
p03/icubCamera/board_images_human/00000023.jpg,352.0,216.0,-34.4143409339288,36.27193320024882,318,168,394,268,1
p03/icubCamera/board_images_human/00000024.jpg,352.0,216.0,-11.230356579662775,48.72247008407543,319,169,392,267,1
p03/icubCamera/board_images_human/00000025.jpg,353.0,216.0,21.886212511774776,44.95546353769954,318,168,394,268,1
p03/icubCamera/board_images_human/00000026.jpg,351.0,216.0,-33.208603761498075,37.378986559453644,317,168,392,268,1
p03/icubCamera/board_images_human/00000027.jpg,351.0,216.0,22.1264379375056,44.83771564428447,317,167,392,268,1
p03/icubCamera/board_images_human/00000028.jpg,352.0,215.0,21.89847116398477,44.949493441863474,317,167,392,267,1
p03/icubCamera/board_images_human/00000029.jpg,351.0,215.0,-24.85559963600267,43.3843193646592,317,166,392,267,1
p04/icubCamera/board_images_human/00000000.jpg,358.0,228.0,21.76246062602093,45.0155007469748,321,179,395,277,1
p04/icubCamera/board_images_human/00000001.jpg,357.0,228.0,4.922210567812065,49.7571285659263,321,179,396,279,1
p04/icubCamera/board_images_human/00000002.jpg,355.0,228.0,-13.104289538140037,48.252228919507886,320,179,395,279,1
p04/icubCamera/board_images_human/00000003.jpg,352.0,229.0,-27.234221039615285,41.932054616550516,318,179,394,279,1
p04/icubCamera/board_images_human/00000004.jpg,351.0,229.0,-35.53184767333365,35.177944808061405,318,178,395,281,1
p04/icubCamera/board_images_human/00000005.jpg,360.0,232.0,21.8069024301828,44.993988558478435,321,181,398,284,1
p04/icubCamera/board_images_human/00000006.jpg,357.0,232.0,5.24203553535642,49.724451363952326,320,182,397,284,1
p04/icubCamera/board_images_human/00000007.jpg,354.0,231.0,-12.626870207709077,48.379356638525785,318,181,395,284,1
p04/icubCamera/board_images_human/00000008.jpg,355.0,232.0,-26.85950095828686,42.173062590613306,317,181,394,284,1
p04/icubCamera/board_images_human/00000009.jpg,347.0,231.0,-34.89985035665846,35.805033795303785,317,181,392,281,1
p04/icubCamera/board_images_human/00000010.jpg,360.0,232.0,21.869462259810284,44.963614406169945,321,182,398,284,1
p04/icubCamera/board_images_human/00000011.jpg,358.0,234.0,5.563688023436547,49.689489588622955,320,184,395,285,1
p04/icubCamera/board_images_human/00000012.jpg,353.0,232.0,-12.040909073638474,48.5285123270884,318,181,395,284,1
p04/icubCamera/board_images_human/00000013.jpg,355.0,232.0,-26.52816070211863,42.38226857734929,317,180,394,283,1
p04/icubCamera/board_images_human/00000014.jpg,353.0,231.0,-34.9000365478736,35.804852310225876,323,188,391,278,1
p04/icubCamera/board_images_human/00000015.jpg,360.0,238.0,22.533849114004834,44.63435497581727,321,182,398,285,1
p04/icubCamera/board_images_human/00000016.jpg,358.0,235.0,5.828535185757989,49.65911978265806,320,185,395,285,1
p04/icubCamera/board_images_human/00000017.jpg,351.0,234.0,-11.01304357173217,48.772050103385325,318,184,394,285,1
p04/icubCamera/board_images_human/00000018.jpg,354.0,235.0,-26.150810992629513,42.61613643243328,319,185,392,283,1
p04/icubCamera/board_images_human/00000019.jpg,348.0,236.0,-34.53153456601379,36.160380536108775,321,189,390,282,1
p04/icubCamera/board_images_human/00000020.jpg,361.0,228.0,21.63979527902909,45.07459661806981,321,178,398,280,1
p04/icubCamera/board_images_human/00000021.jpg,348.0,229.0,-35.390782981520346,35.31985956873173,317,178,394,281,1
p04/icubCamera/board_images_human/00000022.jpg,363.0,234.0,21.671424757059754,45.0593980097282,322,183,399,285,1
p04/icubCamera/board_images_human/00000023.jpg,350.0,235.0,-34.61985579222692,36.07583103582525,322,188,391,281,1
p04/icubCamera/board_images_human/00000024.jpg,351.0,231.0,-13.233978489892321,48.216820854646436,318,182,394,283,1
p04/icubCamera/board_images_human/00000025.jpg,359.0,232.0,22.029624981802314,44.885360900422214,320,182,395,283,1
p04/icubCamera/board_images_human/00000026.jpg,345.0,230.0,-34.84670718200329,35.85675666553962,323,186,391,276,1
p04/icubCamera/board_images_human/00000027.jpg,359.0,233.0,22.149483555151548,44.82633576637813,320,181,397,284,1
p04/icubCamera/board_images_human/00000028.jpg,352.0,232.0,-11.868825559075834,48.57088613406418,317,182,394,285,1
p04/icubCamera/board_images_human/00000029.jpg,351.0,235.0,-11.061539927727113,48.7610739671236,317,184,394,287,1
p05/icubCamera/board_images_human/00000000.jpg,358.0,224.0,22.08297496853802,44.85913749214226,321,178,395,276,1
p05/icubCamera/board_images_human/00000001.jpg,356.0,225.0,5.580465708800582,49.68760813797441,321,178,395,276,1
p05/icubCamera/board_images_human/00000002.jpg,354.0,225.0,-12.845057817162584,48.32188416932591,321,179,395,276,1
p05/icubCamera/board_images_human/00000003.jpg,354.0,225.0,-26.871723032831913,42.16527601293238,321,179,395,276,1
p05/icubCamera/board_images_human/00000004.jpg,354.0,225.0,-35.46156369356211,35.248794311400744,322,180,393,275,1
p05/icubCamera/board_images_human/00000005.jpg,354.0,224.0,22.629674946665673,44.58584766277582,322,180,393,275,1
p05/icubCamera/board_images_human/00000006.jpg,353.0,224.0,6.1655997016836315,49.61839759926352,320,179,393,277,1
p05/icubCamera/board_images_human/00000007.jpg,353.0,225.0,-11.89613105563303,48.56420560358424,320,179,393,276,1
p05/icubCamera/board_images_human/00000008.jpg,353.0,224.0,-26.204871283216736,42.58291583522719,320,179,393,276,1
p05/icubCamera/board_images_human/00000009.jpg,353.0,225.0,-35.00357054630287,35.70364195722893,320,179,393,277,1
p05/icubCamera/board_images_human/00000010.jpg,354.0,226.0,22.7014027844384,44.5493693739731,320,179,393,277,1
p05/icubCamera/board_images_human/00000011.jpg,354.0,226.0,6.546918462726777,49.56952550350273,320,179,393,277,1
p05/icubCamera/board_images_human/00000012.jpg,354.0,225.0,-11.661861834665505,48.62099318760541,320,179,393,276,1
p05/icubCamera/board_images_human/00000013.jpg,351.0,226.0,-25.494406697998446,43.012035840181426,320,180,392,276,1
p05/icubCamera/board_images_human/00000014.jpg,350.0,225.0,-34.30455921744181,36.37577788717415,320,181,392,276,1
p05/icubCamera/board_images_human/00000015.jpg,357.0,225.0,22.19611300628303,44.80326514231204,321,179,395,277,1
p05/icubCamera/board_images_human/00000016.jpg,355.0,226.0,6.755660236665674,49.541508402214944,321,179,395,277,1
p05/icubCamera/board_images_human/00000017.jpg,354.0,225.0,-11.05295153214124,48.763021465329,320,179,393,277,1
p05/icubCamera/board_images_human/00000018.jpg,354.0,225.0,-25.193551276204307,43.188945044921674,322,180,393,276,1
p05/icubCamera/board_images_human/00000019.jpg,347.0,227.0,-33.71346820106662,36.924274696406286,321,182,390,275,1
p05/icubCamera/board_images_human/00000020.jpg,355.0,226.0,5.592393693277334,49.686267044117855,320,179,393,277,1
p05/icubCamera/board_images_human/00000021.jpg,354.0,225.0,-26.888658871819526,42.1544781022719,320,179,393,276,1
p05/icubCamera/board_images_human/00000022.jpg,354.0,225.0,-35.53255545051036,35.17722989600526,320,179,393,276,1
p05/icubCamera/board_images_human/00000023.jpg,354.0,225.0,22.7014027844384,44.5493693739731,322,181,393,276,1
p05/icubCamera/board_images_human/00000024.jpg,354.0,226.0,-25.839150177565813,42.80582107729276,320,179,393,277,1
p05/icubCamera/board_images_human/00000025.jpg,352.0,228.0,-34.634691157242194,36.061588545742815,320,181,392,276,1
p05/icubCamera/board_images_human/00000026.jpg,356.0,228.0,6.593293460796976,49.56337842943933,321,180,395,278,1
p05/icubCamera/board_images_human/00000027.jpg,351.0,227.0,-24.930762072051323,43.34117098679692,320,181,393,278,1
p05/icubCamera/board_images_human/00000028.jpg,352.0,231.0,-34.37831959061275,36.3060758293387,325,189,389,274,1
p05/icubCamera/board_images_human/00000029.jpg,353.0,229.0,-12.12678125181665,48.5071250072666,320,180,395,280,1
p07/icubCamera/board_images_human/00000000.jpg,361.0,235.0,22.360679774997898,44.721359549995796,324,188,397,286,1
p07/icubCamera/board_images_human/00000001.jpg,359.0,236.0,5.412451844594898,49.70619040954498,323,188,396,286,1
p07/icubCamera/board_images_human/00000002.jpg,358.0,236.0,-13.66714554591231,48.09583279897385,321,188,395,286,1
p07/icubCamera/board_images_human/00000003.jpg,355.0,236.0,-27.67376968417144,41.64327642570207,321,189,395,286,1
p07/icubCamera/board_images_human/00000004.jpg,350.0,236.0,-35.82071527621192,34.88375491687439,321,188,395,286,1
p07/icubCamera/board_images_human/00000005.jpg,356.0,236.0,23.028078640263097,44.381387924870694,324,188,397,286,1
p07/icubCamera/board_images_human/00000006.jpg,359.0,237.0,5.504793083113042,49.696048666992745,322,187,398,287,1
p07/icubCamera/board_images_human/00000007.jpg,355.0,237.0,-12.710281972563712,48.35750957377687,321,188,396,288,1
p07/icubCamera/board_images_human/00000008.jpg,352.0,237.0,-26.867916215071446,42.16770183754269,320,188,393,286,1
p07/icubCamera/board_images_human/00000009.jpg,351.0,237.0,-35.50805976126328,35.20195579780412,320,189,393,286,1
p07/icubCamera/board_images_human/00000010.jpg,360.0,236.0,22.786913921650605,44.505691253223844,324,188,397,286,1
p07/icubCamera/board_images_human/00000011.jpg,351.0,237.0,7.397982122070301,49.44966997383833,323,189,396,287,1
p07/icubCamera/board_images_human/00000012.jpg,354.0,238.0,-12.259874481348977,48.47365756471826,321,189,395,287,1
p07/icubCamera/board_images_human/00000013.jpg,351.0,238.0,-26.339979547280006,42.499476202053025,320,188,395,288,1
p07/icubCamera/board_images_human/00000014.jpg,350.0,237.0,-35.08952064253708,35.61917378431122,318,188,394,289,1
p07/icubCamera/board_images_human/00000015.jpg,355.0,238.0,23.64088524072984,44.05801340317834,324,190,397,287,1
p07/icubCamera/board_images_human/00000016.jpg,359.0,240.0,6.26100811976962,49.606448948943914,323,191,396,288,1
p07/icubCamera/board_images_human/00000017.jpg,354.0,240.0,-11.799866405036965,48.58768519721103,320,189,395,289,1
p07/icubCamera/board_images_human/00000018.jpg,350.0,240.0,-25.901734591762747,42.76798037244547,318,189,394,290,1
p07/icubCamera/board_images_human/00000019.jpg,351.0,240.0,-35.1083957328436,35.60056950479935,323,195,391,285,1
p07/icubCamera/board_images_human/00000020.jpg,363.0,237.0,22.1157471967718,44.84298970774005,325,188,400,288,1
p07/icubCamera/board_images_human/00000021.jpg,355.0,238.0,-13.43089257764148,48.16234135263624,321,188,396,289,1
p07/icubCamera/board_images_human/00000022.jpg,355.0,242.0,23.374856829440375,44.19972927748726,324,190,397,287,1
p07/icubCamera/board_images_human/00000023.jpg,353.0,239.0,-35.76051754247333,34.945463011590746,320,189,395,289,1
p07/icubCamera/board_images_human/00000024.jpg,358.0,239.0,6.1047755991481285,49.625917773720275,323,190,396,287,1
