path,eye_x,eye_y,gaze_x,gaze_y,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,inout
p01/icubCamera/board_images_human/00000000.jpg,345.0,226.0,22.63342466851772,44.58394428238189,306,176,384,279,1
p01/icubCamera/board_images_human/00000001.jpg,343.0,226.0,6.293627826062216,49.60232100201578,305,176,382,279,1
p01/icubCamera/board_images_human/00000002.jpg,342.0,227.0,-12.174921284436198,48.495064611955954,305,177,381,278,1
p01/icubCamera/board_images_human/00000003.jpg,342.0,227.0,-26.359508867415514,42.487366266557906,305,178,381,278,1
p01/icubCamera/board_images_human/00000004.jpg,342.0,226.0,-34.96233954626387,35.7440178694527,305,178,381,278,1
p01/icubCamera/board_images_human/00000005.jpg,342.0,227.0,23.52941176470588,44.11764705882353,305,178,381,279,1
p01/icubCamera/board_images_human/00000006.jpg,342.0,227.0,7.338070624963061,49.458596012251036,305,177,382,280,1
p01/icubCamera/board_images_human/00000007.jpg,342.0,228.0,-10.951917115335998,48.78581260467853,305,178,382,281,1
p01/icubCamera/board_images_human/00000008.jpg,342.0,228.0,-25.543960284190735,42.98262547820556,305,179,382,281,1
p01/icubCamera/board_images_human/00000009.jpg,341.0,228.0,-34.535829301153335,36.15627876982915,305,180,381,280,1
p01/icubCamera/board_images_human/00000010.jpg,342.0,228.0,24.09593748860779,43.81079543383235,305,180,381,280,1
p01/icubCamera/board_images_human/00000011.jpg,344.0,230.0,8.067783607202665,49.34481601614654,306,179,384,282,1
p01/icubCamera/board_images_human/00000012.jpg,344.0,231.0,-10.438930164531063,48.89814656017183,306,181,384,283,1
p01/icubCamera/board_images_human/00000013.jpg,343.0,231.0,-25.183640345868735,43.19472489702802,305,180,382,283,1
p01/icubCamera/board_images_human/00000014.jpg,342.0,230.0,-34.083078185700074,36.58338121862788,305,180,382,282,1
p01/icubCamera/board_images_human/00000015.jpg,336.0,231.0,25.754370766090094,42.8568826029468,305,182,381,282,1
p01/icubCamera/board_images_human/00000016.jpg,342.0,231.0,9.282767717763269,49.13074621352755,305,181,381,281,1
p01/icubCamera/board_images_human/00000017.jpg,341.0,232.0,-8.76619221007334,49.2255408719503,304,182,379,282,1
p01/icubCamera/board_images_human/00000018.jpg,342.0,233.0,-24.231949343983068,43.73571345011578,306,184,379,282,1
p01/icubCamera/board_images_human/00000019.jpg,331.0,231.0,-32.59431515664923,37.915835998551145,298,182,373,282,1
p01/icubCamera/board_images_human/00000020.jpg,337.0,226.0,-11.548784251235682,48.64797613794855,302,179,375,277,1
p01/icubCamera/board_images_human/00000021.jpg,338.0,227.0,8.030472199223812,49.35090187886634,302,179,377,279,1
p01/icubCamera/board_images_human/00000022.jpg,338.0,228.0,9.091175082416353,49.16655911919048,303,181,376,278,1
p01/icubCamera/board_images_human/00000023.jpg,349.0,229.0,23.58261251685803,44.089232096734584,308,180,383,281,1
p01/icubCamera/board_images_human/00000024.jpg,330.0,229.0,-32.23747978584052,38.219692529604735,298,180,373,280,1
p01/icubCamera/board_images_human/00000025.jpg,344.0,225.0,22.748701114332512,44.52523551437731,307,177,382,277,1
p01/icubCamera/board_images_human/00000026.jpg,344.0,227.0,23.320458103703288,44.22845502426486,307,179,382,279,1
p01/icubCamera/board_images_human/00000027.jpg,335.0,228.0,-34.21403925761793,36.460931387968955,299,178,376,280,1
p01/icubCamera/board_images_human/00000028.jpg,336.0,228.0,-24.886511721177374,43.3665946824477,302,180,375,278,1
p01/icubCamera/board_images_human/00000029.jpg,336.0,229.0,-8.960363512863582,49.19056704000619,302,181,375,279,1
p02/icubCamera/board_images_human/00000000.jpg,350.0,240.0,22.883343564846477,44.456187277961654,303,178,395,301,1
p02/icubCamera/board_images_human/00000001.jpg,348.0,239.0,6.026384994033713,49.635498223586765,302,177,395,302,1
p02/icubCamera/board_images_human/00000002.jpg,341.0,238.0,-12.003939935756906,48.537670175017055,298,178,390,300,1
p02/icubCamera/board_images_human/00000003.jpg,336.0,238.0,-26.555807836673473,42.36495096352257,295,177,387,300,1
p02/icubCamera/board_images_human/00000004.jpg,337.0,239.0,-35.35533905932738,35.35533905932738,293,177,385,299,1
p02/icubCamera/board_images_human/00000005.jpg,354.0,240.0,22.91790637787151,44.43837944001915,304,179,396,302,1
p02/icubCamera/board_images_human/00000006.jpg,336.0,242.0,8.83698789863233,49.2128808837628,302,182,392,302,1
p02/icubCamera/board_images_human/00000007.jpg,339.0,242.0,-11.113074746909083,48.74935455644117,296,181,390,306,1
p02/icubCamera/board_images_human/00000008.jpg,340.0,242.0,-26.282753090174882,42.53489026670814,292,181,386,306,1
p02/icubCamera/board_images_human/00000009.jpg,331.0,243.0,-34.82536224393146,35.877487991482255,295,187,380,299,1
p02/icubCamera/board_images_human/00000010.jpg,356.0,246.0,23.5199479788681,44.122693107644025,306,185,398,308,1
p02/icubCamera/board_images_human/00000011.jpg,347.0,247.0,7.993033111367108,49.35697946269189,304,186,396,309,1
p02/icubCamera/board_images_human/00000012.jpg,339.0,247.0,-10.143180131915926,48.96035025213265,295,183,391,311,1
p02/icubCamera/board_images_human/00000013.jpg,335.0,250.0,-25.37332896941929,43.08357200847705,300,194,383,305,1
p02/icubCamera/board_images_human/00000014.jpg,325.0,248.0,-34.13601062132075,36.53399483852097,293,193,375,303,1
p02/icubCamera/board_images_human/00000015.jpg,357.0,252.0,24.069782706068963,43.82517039878594,311,197,394,307,1
p02/icubCamera/board_images_human/00000016.jpg,354.0,254.0,7.3920926333841885,49.45055071988043,304,190,400,318,1
p02/icubCamera/board_images_human/00000017.jpg,337.0,255.0,-8.789531924182874,49.2213787754241,293,191,389,319,1
p02/icubCamera/board_images_human/00000018.jpg,330.0,253.0,-24.079280817870835,43.819952479368546,295,196,380,309,1
p02/icubCamera/board_images_human/00000019.jpg,319.0,251.0,-33.21819194149599,37.37046593418299,285,192,374,310,1
p02/icubCamera/board_images_human/00000020.jpg,335.0,239.0,-11.585729948180825,48.639190593263635,294,178,388,303,1
p02/icubCamera/board_images_human/00000021.jpg,351.0,242.0,23.47138010317103,44.148548289297885,302,181,394,303,1
p02/icubCamera/board_images_human/00000022.jpg,340.0,242.0,-11.22140736526291,48.72453198074685,296,181,390,306,1
p02/icubCamera/board_images_human/00000023.jpg,340.0,245.0,-10.251776696712277,48.93772649562653,295,183,389,308,1
p02/icubCamera/board_images_human/00000024.jpg,354.0,252.0,24.855599636002673,43.384319364659206,308,197,391,307,1
p02/icubCamera/board_images_human/00000025.jpg,321.0,253.0,-33.507911652579345,37.110912905544865,288,195,375,310,1
p02/icubCamera/board_images_human/00000026.jpg,324.0,252.0,-34.272670612027625,36.40582438456047,290,194,376,309,1
p02/icubCamera/board_images_human/00000027.jpg,329.0,243.0,-26.28041191652225,42.536336813340135,290,183,380,303,1
p02/icubCamera/board_images_human/00000028.jpg,337.0,242.0,8.418450620237863,49.28620181302893,295,181,387,303,1
p02/icubCamera/board_images_human/00000029.jpg,337.0,242.0,24.06143635935481,43.82975336828532,296,180,390,305,1
p03/icubCamera/board_images_human/00000000.jpg,351.0,214.0,21.898471163984773,44.94949344186348,316,164,393,267,1
p03/icubCamera/board_images_human/00000001.jpg,352.0,212.0,5.385158434169714,49.70915477695121,317,165,392,265,1
p03/icubCamera/board_images_human/00000002.jpg,351.0,213.0,-12.61307198870025,48.38295583165486,317,165,392,265,1
p03/icubCamera/board_images_human/00000003.jpg,352.0,214.0,-26.51512607946071,42.390424496462664,316,165,393,267,1
p03/icubCamera/board_images_human/00000004.jpg,350.0,214.0,-35.0042690906382,35.70295709643937,317,166,392,267,1
p03/icubCamera/board_images_human/00000005.jpg,352.0,214.0,21.836129461000617,44.9798115843366,317,167,392,267,1
p03/icubCamera/board_images_human/00000006.jpg,352.0,214.0,5.817364611372909,49.66042960928093,317,167,392,267,1
p03/icubCamera/board_images_human/00000007.jpg,352.0,215.0,-11.869793576691032,48.57064957818399,317,167,392,268,1
p03/icubCamera/board_images_human/00000008.jpg,351.0,215.0,-25.603227115832176,42.947348710428166,316,166,393,268,1
p03/icubCamera/board_images_human/00000009.jpg,349.0,215.0,-34.30807711343883,36.37245997699819,314,166,391,268,1
p03/icubCamera/board_images_human/00000010.jpg,349.0,216.0,22.295081967213115,44.75409836065574,314,166,391,269,1
p03/icubCamera/board_images_human/00000011.jpg,350.0,216.0,6.619905231875184,49.55983106025476,316,168,391,268,1
p03/icubCamera/board_images_human/00000012.jpg,350.0,216.0,-10.90148146614632,48.79710751513115,316,168,391,268,1
p03/icubCamera/board_images_human/00000013.jpg,350.0,216.0,-24.872249313787588,43.37477624233689,317,168,392,268,1
p03/icubCamera/board_images_human/00000014.jpg,351.0,216.0,-33.871988242339974,36.778912606421386,317,168,392,268,1
p03/icubCamera/board_images_human/00000015.jpg,351.0,216.0,22.203349788587197,44.799679219450276,317,168,392,268,1
p03/icubCamera/board_images_human/00000016.jpg,352.0,216.0,6.622178229346601,49.55952739381972,317,167,392,268,1
p03/icubCamera/board_images_human/00000017.jpg,352.0,216.0,-10.40538222324293,48.905296449241774,319,169,392,266,1
p03/icubCamera/board_images_human/00000018.jpg,352.0,216.0,-24.313182943778454,43.69060694408308,319,168,392,266,1
p03/icubCamera/board_images_human/00000019.jpg,351.0,216.0,-33.2946617214329,37.302352484197975,317,167,392,267,1
p03/icubCamera/board_images_human/00000020.jpg,351.0,216.0,-12.568714170748516,48.39449787004743,317,168,392,268,1
p03/icubCamera/board_images_human/00000021.jpg,352.0,216.0,21.939298062124998,44.929580462555386,318,167,394,268,1
p03/icubCamera/board_images_human/00000022.jpg,352.0,216.0,-25.828776365379742,42.81208137275272,319,169,392,267,1
p03/icubCamera/board_images_human/00000023.jpg,352.0,216.0,-34.4143409339288,36.27193320024882,318,168,394,268,1
p03/icubCamera/board_images_human/00000024.jpg,352.0,216.0,-11.230356579662775,48.72247008407543,319,169,392,267,1
p03/icubCamera/board_images_human/00000025.jpg,353.0,216.0,21.886212511774776,44.95546353769954,318,168,394,268,1
p03/icubCamera/board_images_human/00000026.jpg,351.0,216.0,-33.208603761498075,37.378986559453644,317,168,392,268,1
p03/icubCamera/board_images_human/00000027.jpg,351.0,216.0,22.1264379375056,44.83771564428447,317,167,392,268,1
p03/icubCamera/board_images_human/00000028.jpg,352.0,215.0,21.89847116398477,44.949493441863474,317,167,392,267,1
p03/icubCamera/board_images_human/00000029.jpg,351.0,215.0,-24.85559963600267,43.3843193646592,317,166,392,267,1
p04/icubCamera/board_images_human/00000000.jpg,358.0,228.0,21.76246062602093,45.0155007469748,321,179,395,277,1
p04/icubCamera/board_images_human/00000001.jpg,357.0,228.0,4.922210567812065,49.7571285659263,321,179,396,279,1
p04/icubCamera/board_images_human/00000002.jpg,355.0,228.0,-13.104289538140037,48.252228919507886,320,179,395,279,1
p04/icubCamera/board_images_human/00000003.jpg,352.0,229.0,-27.234221039615285,41.932054616550516,318,179,394,279,1
p04/icubCamera/board_images_human/00000004.jpg,351.0,229.0,-35.53184767333365,35.177944808061405,318,178,395,281,1
p04/icubCamera/board_images_human/00000005.jpg,360.0,232.0,21.8069024301828,44.993988558478435,321,181,398,284,1
p04/icubCamera/board_images_human/00000006.jpg,357.0,232.0,5.24203553535642,49.724451363952326,320,182,397,284,1
p04/icubCamera/board_images_human/00000007.jpg,354.0,231.0,-12.626870207709077,48.379356638525785,318,181,395,284,1
p04/icubCamera/board_images_human/00000008.jpg,355.0,232.0,-26.85950095828686,42.173062590613306,317,181,394,284,1
p04/icubCamera/board_images_human/00000009.jpg,347.0,231.0,-34.89985035665846,35.805033795303785,317,181,392,281,1
p04/icubCamera/board_images_human/00000010.jpg,360.0,232.0,21.869462259810284,44.963614406169945,321,182,398,284,1
p04/icubCamera/board_images_human/00000011.jpg,358.0,234.0,5.563688023436547,49.689489588622955,320,184,395,285,1
p04/icubCamera/board_images_human/00000012.jpg,353.0,232.0,-12.040909073638474,48.5285123270884,318,181,395,284,1
p04/icubCamera/board_images_human/00000013.jpg,355.0,232.0,-26.52816070211863,42.38226857734929,317,180,394,283,1
p04/icubCamera/board_images_human/00000014.jpg,353.0,231.0,-34.9000365478736,35.804852310225876,323,188,391,278,1
p04/icubCamera/board_images_human/00000015.jpg,360.0,238.0,22.533849114004834,44.63435497581727,321,182,398,285,1
p04/icubCamera/board_images_human/00000016.jpg,358.0,235.0,5.828535185757989,49.65911978265806,320,185,395,285,1
p04/icubCamera/board_images_human/00000017.jpg,351.0,234.0,-11.01304357173217,48.772050103385325,318,184,394,285,1
p04/icubCamera/board_images_human/00000018.jpg,354.0,235.0,-26.150810992629513,42.61613643243328,319,185,392,283,1
p04/icubCamera/board_images_human/00000019.jpg,348.0,236.0,-34.53153456601379,36.160380536108775,321,189,390,282,1
p04/icubCamera/board_images_human/00000020.jpg,361.0,228.0,21.63979527902909,45.07459661806981,321,178,398,280,1
p04/icubCamera/board_images_human/00000021.jpg,348.0,229.0,-35.390782981520346,35.31985956873173,317,178,394,281,1
p04/icubCamera/board_images_human/00000022.jpg,363.0,234.0,21.671424757059754,45.0593980097282,322,183,399,285,1
p04/icubCamera/board_images_human/00000023.jpg,350.0,235.0,-34.61985579222692,36.07583103582525,322,188,391,281,1
p04/icubCamera/board_images_human/00000024.jpg,351.0,231.0,-13.233978489892321,48.216820854646436,318,182,394,283,1
p04/icubCamera/board_images_human/00000025.jpg,359.0,232.0,22.029624981802314,44.885360900422214,320,182,395,283,1
p04/icubCamera/board_images_human/00000026.jpg,345.0,230.0,-34.84670718200329,35.85675666553962,323,186,391,276,1
p04/icubCamera/board_images_human/00000027.jpg,359.0,233.0,22.149483555151548,44.82633576637813,320,181,397,284,1
p04/icubCamera/board_images_human/00000028.jpg,352.0,232.0,-11.868825559075834,48.57088613406418,317,182,394,285,1
p04/icubCamera/board_images_human/00000029.jpg,351.0,235.0,-11.061539927727113,48.7610739671236,317,184,394,287,1
p05/icubCamera/board_images_human/00000000.jpg,358.0,224.0,22.08297496853802,44.85913749214226,321,178,395,276,1
p05/icubCamera/board_images_human/00000001.jpg,356.0,225.0,5.580465708800582,49.68760813797441,321,178,395,276,1
p05/icubCamera/board_images_human/00000002.jpg,354.0,225.0,-12.845057817162584,48.32188416932591,321,179,395,276,1
p05/icubCamera/board_images_human/00000003.jpg,354.0,225.0,-26.871723032831913,42.16527601293238,321,179,395,276,1
p05/icubCamera/board_images_human/00000004.jpg,354.0,225.0,-35.46156369356211,35.248794311400744,322,180,393,275,1
p05/icubCamera/board_images_human/00000005.jpg,354.0,224.0,22.629674946665673,44.58584766277582,322,180,393,275,1
p05/icubCamera/board_images_human/00000006.jpg,353.0,224.0,6.1655997016836315,49.61839759926352,320,179,393,277,1
p05/icubCamera/board_images_human/00000007.jpg,353.0,225.0,-11.89613105563303,48.56420560358424,320,179,393,276,1
p05/icubCamera/board_images_human/00000008.jpg,353.0,224.0,-26.204871283216736,42.58291583522719,320,179,393,276,1
p05/icubCamera/board_images_human/00000009.jpg,353.0,225.0,-35.00357054630287,35.70364195722893,320,179,393,277,1
p05/icubCamera/board_images_human/00000010.jpg,354.0,226.0,22.7014027844384,44.5493693739731,320,179,393,277,1
p05/icubCamera/board_images_human/00000011.jpg,354.0,226.0,6.546918462726777,49.56952550350273,320,179,393,277,1
p05/icubCamera/board_images_human/00000012.jpg,354.0,225.0,-11.661861834665505,48.62099318760541,320,179,393,276,1
p05/icubCamera/board_images_human/00000013.jpg,351.0,226.0,-25.494406697998446,43.012035840181426,320,180,392,276,1
p05/icubCamera/board_images_human/00000014.jpg,350.0,225.0,-34.30455921744181,36.37577788717415,320,181,392,276,1
p05/icubCamera/board_images_human/00000015.jpg,357.0,225.0,22.19611300628303,44.80326514231204,321,179,395,277,1
p05/icubCamera/board_images_human/00000016.jpg,355.0,226.0,6.755660236665674,49.541508402214944,321,179,395,277,1
p05/icubCamera/board_images_human/00000017.jpg,354.0,225.0,-11.05295153214124,48.763021465329,320,179,393,277,1
p05/icubCamera/board_images_human/00000018.jpg,354.0,225.0,-25.193551276204307,43.188945044921674,322,180,393,276,1
p05/icubCamera/board_images_human/00000019.jpg,347.0,227.0,-33.71346820106662,36.924274696406286,321,182,390,275,1
p05/icubCamera/board_images_human/00000020.jpg,355.0,226.0,5.592393693277334,49.686267044117855,320,179,393,277,1
p05/icubCamera/board_images_human/00000021.jpg,354.0,225.0,-26.888658871819526,42.1544781022719,320,179,393,276,1
p05/icubCamera/board_images_human/00000022.jpg,354.0,225.0,-35.53255545051036,35.17722989600526,320,179,393,276,1
p05/icubCamera/board_images_human/00000023.jpg,354.0,225.0,22.7014027844384,44.5493693739731,322,181,393,276,1
p05/icubCamera/board_images_human/00000024.jpg,354.0,226.0,-25.839150177565813,42.80582107729276,320,179,393,277,1
p05/icubCamera/board_images_human/00000025.jpg,352.0,228.0,-34.634691157242194,36.061588545742815,320,181,392,276,1
p05/icubCamera/board_images_human/00000026.jpg,356.0,228.0,6.593293460796976,49.56337842943933,321,180,395,278,1
p05/icubCamera/board_images_human/00000027.jpg,351.0,227.0,-24.930762072051323,43.34117098679692,320,181,393,278,1
p05/icubCamera/board_images_human/00000028.jpg,352.0,231.0,-34.37831959061275,36.3060758293387,325,189,389,274,1
p05/icubCamera/board_images_human/00000029.jpg,353.0,229.0,-12.12678125181665,48.5071250072666,320,180,395,280,1
p08/icubCamera/board_images_human/00000000.jpg,337.0,224.0,23.704991151750875,44.023554996108764,296,173,373,276,1
p08/icubCamera/board_images_human/00000001.jpg,334.0,224.0,7.858106275445821,49.37864078489604,294,172,373,277,1
p08/icubCamera/board_images_human/00000002.jpg,330.0,224.0,-10.238595385961515,48.940485944896054,293,171,374,278,1
p08/icubCamera/board_images_human/00000003.jpg,324.0,224.0,-24.85490097874879,43.38471962957226,289,169,371,279,1
p08/icubCamera/board_images_human/00000004.jpg,319.0,224.0,-34.01413696203315,36.64748950102926,288,171,368,279,1
p08/icubCamera/board_images_human/00000005.jpg,335.0,226.0,24.49430270692491,43.58932363436637,294,172,373,278,1
p08/icubCamera/board_images_human/00000006.jpg,331.0,226.0,9.442369682506225,49.100322349032375,293,172,374,280,1
p08/icubCamera/board_images_human/00000007.jpg,327.0,225.0,-8.312902920835825,49.30411387530212,290,170,373,281,1
p08/icubCamera/board_images_human/00000008.jpg,321.0,226.0,-23.11534894159196,44.33599715026655,288,172,368,280,1
p08/icubCamera/board_images_human/00000009.jpg,312.0,226.0,-32.609266187100665,37.902978230461166,289,179,360,275,1
p08/icubCamera/board_images_human/00000010.jpg,336.0,227.0,25.11078758600927,43.237117697764305,294,173,373,279,1
p08/icubCamera/board_images_human/00000011.jpg,331.0,228.0,10.72897328638239,48.835326682843984,291,172,374,282,1
p08/icubCamera/board_images_human/00000012.jpg,326.0,228.0,-6.632320302165821,49.558171146739056,289,172,371,282,1
p08/icubCamera/board_images_human/00000013.jpg,317.0,228.0,-21.22594230542073,45.270955073280156,285,174,364,280,1
p08/icubCamera/board_images_human/00000014.jpg,315.0,227.0,-31.804746555474733,38.58054038685848,293,182,363,275,1
p08/icubCamera/board_images_human/00000015.jpg,341.0,229.0,25.06774969568403,43.26208415222889,297,178,374,281,1
p08/icubCamera/board_images_human/00000016.jpg,335.0,230.0,11.27591363634374,48.71194690900495,296,178,373,281,1
p08/icubCamera/board_images_human/00000017.jpg,328.0,230.0,-5.645484402214311,49.68026273948594,290,174,373,284,1
p08/icubCamera/board_images_human/00000018.jpg,317.0,231.0,-19.770504484452804,45.92523437534349,285,177,364,282,1
p08/icubCamera/board_images_human/00000019.jpg,310.0,229.0,-30.223147558154828,39.83166267779942,287,181,361,279,1
p08/icubCamera/board_images_human/00000020.jpg,336.0,222.0,23.699245999546946,44.02664805606892,296,172,373,275,1
p08/icubCamera/board_images_human/00000021.jpg,328.0,224.0,-10.295386712115539,48.92857051302434,293,172,372,277,1
p08/icubCamera/board_images_human/00000022.jpg,317.0,223.0,-33.85917683939951,36.79070730168519,288,172,365,275,1
p08/icubCamera/board_images_human/00000023.jpg,332.0,225.0,9.161739398515287,49.15345899520901,294,172,373,278,1
p08/icubCamera/board_images_human/00000024.jpg,316.0,225.0,-32.850623870129496,37.69398508175115,287,174,364,277,1
p08/icubCamera/board_images_human/00000025.jpg,338.0,226.0,24.78902810956077,43.422391520774234,296,174,373,277,1
p08/icubCamera/board_images_human/00000026.jpg,318.0,226.0,-21.305635912148713,45.23350393656189,287,175,364,278,1
p08/icubCamera/board_images_human/00000027.jpg,340.0,228.0,25.131022868726532,43.225359334209635,296,175,375,281,1
p08/icubCamera/board_images_human/00000028.jpg,326.0,230.0,-4.975185951049946,49.75185951049946,289,174,371,284,1
p08/icubCamera/board_images_human/00000029.jpg,312.0,229.0,-30.44348527975479,39.66351225019481,286,177,361,277,1
p09/icubCamera/board_images_human/00000000.jpg,348.0,227.0,22.94970686036147,44.42196478121468,306,174,387,281,1
p09/icubCamera/board_images_human/00000001.jpg,346.0,229.0,6.3338418159408105,49.597202016350074,306,174,388,284,1
p09/icubCamera/board_images_human/00000002.jpg,343.0,229.0,-11.71176266753417,48.6089972661374,306,175,387,283,1
p09/icubCamera/board_images_human/00000003.jpg,340.0,228.0,-26.19998214201667,42.5859241505689,305,176,384,281,1
p09/icubCamera/board_images_human/00000004.jpg,341.0,228.0,-35.101645699066495,35.607224958106556,305,175,384,281,1
p09/icubCamera/board_images_human/00000005.jpg,344.0,229.0,23.64088524072984,44.058013403178336,306,175,387,283,1
p09/icubCamera/board_images_human/00000006.jpg,343.0,228.0,7.836088040832305,49.38213972901868,304,173,387,284,1
p09/icubCamera/board_images_human/00000007.jpg,342.0,228.0,-10.98239744463937,48.77896007878785,305,175,385,282,1
p09/icubCamera/board_images_human/00000008.jpg,340.0,228.0,-25.046925610122052,43.274143752141555,305,176,384,281,1
p09/icubCamera/board_images_human/00000009.jpg,339.0,228.0,-34.42131550156668,36.26531454629347,305,176,382,279,1
p09/icubCamera/board_images_human/00000010.jpg,347.0,229.0,23.775851718273703,43.985325678806355,306,175,387,283,1
p09/icubCamera/board_images_human/00000011.jpg,344.0,229.0,8.432586814313327,49.283785159209,305,175,385,283,1
p09/icubCamera/board_images_human/00000012.jpg,340.0,229.0,-9.380961360841072,49.112091830285614,305,176,384,281,1
p09/icubCamera/board_images_human/00000013.jpg,338.0,229.0,-24.02163689991276,43.85157877031054,304,176,382,281,1
p09/icubCamera/board_images_human/00000014.jpg,336.0,228.0,-33.50719765917395,37.11155756673449,305,178,381,278,1
p09/icubCamera/board_images_human/00000015.jpg,351.0,231.0,23.68021331383831,44.03688791696247,307,177,388,285,1
p09/icubCamera/board_images_human/00000016.jpg,346.0,233.0,8.964498740786537,49.18981360329023,306,179,387,287,1
p09/icubCamera/board_images_human/00000017.jpg,340.0,233.0,-8.404056928098244,49.28865819992754,303,179,384,287,1
p09/icubCamera/board_images_human/00000018.jpg,336.0,232.0,-22.998344178826542,44.396803545212975,304,182,379,282,1
p09/icubCamera/board_images_human/00000019.jpg,333.0,233.0,-32.925230393425906,37.628834735343894,302,185,373,280,1
p09/icubCamera/board_images_human/00000020.jpg,341.0,230.0,23.493689537886482,44.13668034523444,303,176,384,284,1
p09/icubCamera/board_images_human/00000021.jpg,338.0,228.0,-11.618089336498725,48.631471293485816,302,176,381,281,1
p09/icubCamera/board_images_human/00000022.jpg,336.0,228.0,-34.91709972502214,35.78821240007467,304,178,379,278,1
p09/icubCamera/board_images_human/00000023.jpg,343.0,229.0,23.961467569727446,43.88448554905139,305,176,385,283,1
p09/icubCamera/board_images_human/00000024.jpg,339.0,229.0,-10.082646033524355,48.97285216283258,304,177,381,280,1
p09/icubCamera/board_images_human/00000025.jpg,342.0,230.0,8.828536980697258,49.214397637078335,305,177,384,282,1
p09/icubCamera/board_images_human/00000026.jpg,336.0,231.0,-24.033575658967564,43.84503667514353,304,179,381,282,1
p09/icubCamera/board_images_human/00000027.jpg,347.0,232.0,24.404972923491545,43.63940073607387,306,180,385,285,1
p09/icubCamera/board_images_human/00000028.jpg,338.0,233.0,-7.961621941231025,49.36205603563236,304,182,381,285,1
p09/icubCamera/board_images_human/00000029.jpg,336.0,235.0,-33.28074234792008,37.31477172342555,303,187,375,282,1
